,iso2c,code,year,country,trade,gdppc,education,competitiveness,urban,id,cocscore
527,BI,BDI,1996,Burundi,21.57372227,4770978271,NA,NA,7.412,33,-1.388785481
528,BI,BDI,1997,Burundi,24.27537923,4695119716,NA,NA,7.618,NA,NA
529,BI,BDI,1998,Burundi,27.44002999,4918137902,NA,NA,7.83,249,-1.154359818
530,BI,BDI,1999,Burundi,23.53974528,4868464710,NA,NA,8.036,NA,NA
531,BI,BDI,2000,Burundi,22.55372449,4826748585,NA,NA,8.246,465,-1.0145576
532,BI,BDI,2001,Burundi,20.96404561,4925977226,9.73215,NA,8.461,NA,NA
533,BI,BDI,2002,Burundi,21.67382941,5145011760,10.08816,NA,8.682,681,-0.942692518
534,BI,BDI,2003,Burundi,27.37631208,5082050812,10.24191,NA,8.908,897,-1.047090173
535,BI,BDI,2004,Burundi,31.57611818,5327699756,11.6547,NA,9.139,1113,-0.969913542
536,BI,BDI,2005,Burundi,41.64680569,5375649054,12.69901,140,9.375,1329,-0.899686992
537,BI,BDI,2006,Burundi,54.15179049,5665109338,13.89469,140,9.617,1545,-1.065673947
538,BI,BDI,2007,Burundi,41.48231204,5936231951,14.82829,140,9.864,1761,-1.116411567
539,BI,BDI,2008,Burundi,47.41791826,6235899991,NA,140,10.118,1977,-1.015800476
540,BI,BDI,2009,Burundi,49.9258729,6452187532,19.76028,140,10.376,2193,-1.067552328
541,BI,BDI,2010,Burundi,48.09569624,6696461064,22.82431,211,10.641,2409,-1.105630279
542,BI,BDI,2011,Burundi,47.01920455,6977151646,25.51768,274,10.912,2625,-1.122372031
543,BI,BDI,2012,Burundi,46.41898004,7257588874,27.89779,274,11.189,2841,-1.439089417
544,BI,BDI,2013,Burundi,41.64117356,7591006442,32.27849,274,11.472,3057,-1.366742492
545,BI,BDI,2014,Burundi,41.30700229,7944817041,37.88898,274,11.761,3273,-1.193353176
546,BJ,BEN,1996,Benin,56.51779145,9334227963,NA,NA,37.071,23,-0.930731416
547,BJ,BEN,1997,Benin,58.71162961,9869516849,NA,NA,37.385,NA,NA
548,BJ,BEN,1998,Benin,59.5936253,10260449609,NA,NA,37.699,239,-0.59970516
549,BJ,BEN,1999,Benin,64.67000785,10808506330,20.79389,NA,38.015,NA,NA
550,BJ,BEN,2000,Benin,55.99169036,11441883948,21.6057,NA,38.333,455,-0.49276942
551,BJ,BEN,2001,Benin,57.27591999,12051783372,23.37587,NA,38.65,NA,NA
552,BJ,BEN,2002,Benin,51.48426491,12611524838,25.29306,NA,38.969,671,-0.792009234
553,BJ,BEN,2003,Benin,48.72235439,13045871410,26.58069,NA,39.297,887,-0.56892395
554,BJ,BEN,2004,Benin,46.37025873,13623755116,28.34751,NA,39.635,1103,-0.493639767
555,BJ,BEN,2005,Benin,45.81656011,13856936261,34.58277,270,39.982,1319,-0.970942497
556,BJ,BEN,2006,Benin,46.85187251,14403871440,NA,270,40.338,1535,-0.616738021
557,BJ,BEN,2007,Benin,57.8049633,15266161439,NA,270,40.703,1751,-0.473546594
558,BJ,BEN,2008,Benin,56.49791804,16013194855,NA,270,41.078,1967,-0.53126967
559,BJ,BEN,2009,Benin,52.70052519,16384577181,NA,270,41.461,2183,-0.672711611
560,BJ,BEN,2010,Benin,60.99298998,16731414124,NA,270,41.854,2399,-0.737614274
561,BJ,BEN,2011,Benin,55.57875895,17227124155,47.6815,270,42.256,2615,-0.642196357
562,BJ,BEN,2012,Benin,60.36920849,18026983505,NA,270,42.667,2831,-0.932404459
563,BJ,BEN,2013,Benin,69.07200462,19267058974,54.16607,270,43.086,3047,-0.834388018
564,BJ,BEN,2014,Benin,81.23864645,20527411065,54.3636,270,43.514,3263,-0.780429363
584,BN,BRN,1996,Brunei Darussalam,120.5739637,23795682516,NA,NA,69.158,30,0.538749278
585,BN,BRN,1997,Brunei Darussalam,115.6796683,23445607162,NA,NA,69.666,NA,NA
586,BN,BRN,1998,Brunei Darussalam,107.8761062,23314661407,82.38039,NA,70.17,246,0.375353605
587,BN,BRN,1999,Brunei Darussalam,104.2195716,24026261405,85.7691,NA,70.669,NA,NA
588,BN,BRN,2000,Brunei Darussalam,103.1716255,24710870925,86.2226,NA,71.164,462,0.387102693
589,BN,BRN,2001,Brunei Darussalam,108.7188707,25388947309,86.5453,NA,71.652,NA,NA
590,BN,BRN,2002,Brunei Darussalam,108.7479691,26372032040,87.94836,NA,72.136,678,0.29793644
591,BN,BRN,2003,Brunei Darussalam,105.2584676,27137864018,89.71531,NA,72.606,894,0.28681913
592,BN,BRN,2004,Brunei Darussalam,100.5895707,27274725255,94.05978,NA,73.061,1110,0.407245994
593,BN,BRN,2005,Brunei Darussalam,97.45761662,27380416700,97.63583,NA,73.503,1326,0.264606416
594,BN,BRN,2006,Brunei Darussalam,96.94114936,28584530805,98.53339,144,73.931,1542,0.228613153
595,BN,BRN,2007,Brunei Darussalam,95.75046726,28628717190,96.69738,144,74.345,1758,0.239884168
596,BN,BRN,2008,Brunei Darussalam,105.9138441,28073401809,96.60821,144,74.746,1974,0.538874388
597,BN,BRN,2009,Brunei Darussalam,108.5726365,27578036605,98.49552,144,75.134,2190,1.020209193
598,BN,BRN,2010,Brunei Darussalam,114.3114309,28294780376,99.24432,144,75.51,2406,0.894763529
599,BN,BRN,2011,Brunei Darussalam,108.2129807,29265239981,101.08137,96,75.872,2622,0.875204027
600,BN,BRN,2012,Brunei Darussalam,112.5446658,29542778249,105.71169,96,76.223,2838,0.63643831
601,BN,BRN,2013,Brunei Darussalam,108.6413629,29025200429,104.34625,96,76.561,3054,0.721916914
602,BN,BRN,2014,Brunei Darussalam,106.6423337,28346010739,99.11621,93,76.887,3270,0.633458555
603,BO,BOL,1996,Bolivia,49.85629111,32425284448,NA,NA,59.891,26,-0.899521232
604,BO,BOL,1997,Bolivia,50.46966341,34031700725,NA,NA,60.38,NA,NA
605,BO,BOL,1998,Bolivia,52.28116177,35743275683,69.06086,NA,60.866,242,-0.193599328
606,BO,BOL,1999,Bolivia,44.16825464,35895858517,74.71463,NA,61.351,NA,NA
607,BO,BOL,2000,Bolivia,45.59777511,36796058737,77.88873,NA,61.834,458,-0.372675478
608,BO,BOL,2001,Bolivia,45.22782135,37415630452,81.4773,NA,62.313,NA,NA
609,BO,BOL,2002,Bolivia,49.35026047,38345620544,86.73572,NA,62.791,674,-0.949524522
610,BO,BOL,2003,Bolivia,51.96783514,39385300629,90.21468,NA,63.264,890,-0.793509722
611,BO,BOL,2004,Bolivia,57.46426632,41028965643,NA,NA,63.732,1106,-0.771293342
612,BO,BOL,2005,Bolivia,67.64194249,42843033922,NA,1080,64.194,1322,-0.762389362
613,BO,BOL,2006,Bolivia,74.53784911,44898218039,86.39241,1080,64.652,1538,-0.394265622
614,BO,BOL,2007,Bolivia,76.06191165,46947545076,86.06283,1080,65.104,1754,-0.355216324
615,BO,BOL,2008,Bolivia,82.8670212,49834113568,85.57866,1080,65.55,1970,-0.495375037
616,BO,BOL,2009,Bolivia,68.62707452,51507045388,84.04277,1080,65.991,2186,-0.631202996
617,BO,BOL,2010,Bolivia,75.51162654,53632598252,83.13422,1080,66.426,2402,-0.442315787
618,BO,BOL,2011,Bolivia,82.48039513,56423688392,82.31812,1080,66.855,2618,-0.533959627
619,BO,BOL,2012,Bolivia,84.94876125,59313864686,82.8829,1025,67.279,2834,-0.704874516
620,BO,BOL,2013,Bolivia,81.23090732,63344841873,84.6745,1025,67.696,3050,-0.589369833
621,BO,BOL,2014,Bolivia,85.26446981,66803831147,NA,1025,68.107,3266,-0.640318394
622,BR,BRA,1996,Brazil,15.63556214,1.83183E+12,NA,NA,78.302,29,-0.072134018
623,BR,BRA,1997,Brazil,16.57618143,1.89402E+12,NA,NA,79.048,NA,NA
624,BR,BRA,1998,Brazil,16.43865273,1.90043E+12,NA,NA,79.781,245,0.001389683
625,BR,BRA,1999,Brazil,20.98213588,1.90935E+12,NA,NA,80.496,NA,NA
626,BR,BRA,2000,Brazil,22.63977857,1.98787E+12,NA,NA,81.192,461,0.023528052
627,BR,BRA,2001,Brazil,26.93630126,2.02083E+12,NA,NA,81.553,NA,NA
628,BR,BRA,2002,Brazil,27.61837145,2.08252E+12,NA,NA,81.88,677,0.013014348
629,BR,BRA,2003,Brazil,28.14044172,2.10627E+12,NA,NA,82.203,893,0.103209145
630,BR,BRA,2004,Brazil,29.6782531,2.22761E+12,NA,NA,82.521,1109,0.052835204
631,BR,BRA,2005,Brazil,27.08676559,2.29894E+12,NA,NA,82.834,1325,-0.169980109
632,BR,BRA,2006,Brazil,26.04166926,2.38999E+12,NA,NA,83.143,1541,-0.137559682
633,BR,BRA,2007,Brazil,25.29255443,2.53512E+12,NA,NA,83.448,1757,-0.116713583
634,BR,BRA,2008,Brazil,27.25761085,2.66425E+12,NA,NA,83.749,1973,-0.020463366
635,BR,BRA,2009,Brazil,22.10597533,2.66089E+12,NA,NA,84.044,2189,-0.116783746
636,BR,BRA,2010,Brazil,22.51740161,2.86122E+12,NA,NA,84.335,2405,-0.000679583
637,BR,BRA,2011,Brazil,23.7164177,2.9731E+12,NA,NA,84.623,2621,0.145704105
638,BR,BRA,2012,Brazil,24.81087877,3.03005E+12,NA,NA,84.901,2837,-0.073910311
639,BR,BRA,2013,Brazil,25.6347886,3.12141E+12,NA,2600,85.171,3053,-0.118236355
640,BR,BRA,2014,Brazil,25.10745853,3.12464E+12,NA,2600,85.433,3269,-0.37831071
641,BS,BHS,1996,Bahamas,105.856747,6455918081,NA,NA,81.18,16,1.202000976
642,BS,BHS,1997,Bahamas,91.25683137,6589054573,82.03549,NA,81.396,NA,NA
643,BS,BHS,1998,Bahamas,88.90555081,6899825607,NA,NA,81.611,232,1.348900318
644,BS,BHS,1999,Bahamas,86.69857601,7392758113,77.67109,NA,81.824,NA,NA
645,BS,BHS,2000,Bahamas,91.20146306,7699501863,NA,NA,82.009,448,1.385656357
646,BS,BHS,2001,Bahamas,82.99738623,7901662072,NA,NA,82.064,NA,NA
647,BS,BHS,2002,Bahamas,80.57822971,8115372757,91.63223,NA,82.118,664,1.44925034
648,BS,BHS,2003,Bahamas,81.44829197,8012734016,NA,NA,82.172,880,1.399311662
649,BS,BHS,2004,Bahamas,87.10558576,8083477181,86.37852,NA,82.226,1096,1.402297258
650,BS,BHS,2005,Bahamas,93.20118211,8357934889,89.29486,NA,82.28,1312,1.330680847
651,BS,BHS,2006,Bahamas,100.1146431,8568292730,91.60132,NA,82.334,1528,1.376170874
652,BS,BHS,2007,Bahamas,100.7048206,8692234988,95.06307,58,82.388,1744,1.370789886
653,BS,BHS,2008,Bahamas,100.0240097,8490232901,94.44566,58,82.442,1960,1.380107999
654,BS,BHS,2009,Bahamas,87.53072086,8135743673,92.98174,58,82.495,2176,1.366360903
655,BS,BHS,2010,Bahamas,89.98707896,8260934776,92.63368,58,82.549,2392,1.357751727
656,BS,BHS,2011,Bahamas,100.9620077,8311566260,NA,58,82.606,2608,1.359712958
657,BS,BHS,2012,Bahamas,105.9150134,8495859697,NA,58,82.667,2824,1.343358278
658,BS,BHS,2013,Bahamas,99.82079639,8497731352,NA,58,82.732,3040,1.356362581
659,BS,BHS,2014,Bahamas,104.8339111,8584644968,NA,58,82.801,3256,1.294854879
660,BT,BTN,1996,Bhutan,81.15644934,1574581493,NA,NA,21.456,25,0.44343102
661,BT,BTN,1997,Bhutan,82.02069344,1659196960,NA,NA,22.401,NA,NA
662,BT,BTN,1998,Bhutan,82.51759968,1757322379,24.10687,NA,23.377,241,0.720498443
663,BT,BTN,1999,Bhutan,81.81567376,1897626506,27.12859,NA,24.383,NA,NA
664,BT,BTN,2000,Bhutan,82.46935577,2029189412,30.4523,NA,25.418,457,0.384494722
665,BT,BTN,2001,Bhutan,76.19172974,2195659523,33.55886,NA,26.48,NA,NA
666,BT,BTN,2002,Bhutan,69.55953624,2431206377,NA,NA,27.57,673,0.580380499
667,BT,BTN,2003,Bhutan,70.35780912,2617542155,NA,NA,28.688,889,0.753950298
668,BT,BTN,2004,Bhutan,89.09429827,2771883125,NA,NA,29.835,1105,0.618482292
669,BT,BTN,2005,Bhutan,101.1758473,2969312154,45.72123,85,30.965,1321,0.747862399
670,BT,BTN,2006,Bhutan,113.5973083,3172691209,48.66495,85,31.712,1537,0.658191502
671,BT,BTN,2007,Bhutan,112.2510398,3741422281,52.87797,85,32.469,1753,0.740648806
672,BT,BTN,2008,Bhutan,104.236446,3919826548,56.47541,85,33.236,1969,0.765826404
673,BT,BTN,2009,Bhutan,106.906127,4180778174,61.75311,85,34.01,2185,0.810363948
674,BT,BTN,2010,Bhutan,113.1839938,4671219173,66.11239,85,34.793,2401,0.821655273
675,BT,BTN,2011,Bhutan,111.6915833,5039821055,69.51437,85,35.585,2617,0.73602587
676,BT,BTN,2012,Bhutan,101.7639272,5295426154,73.63177,85,36.368,2833,0.823656023
677,BT,BTN,2013,Bhutan,102.7354752,5408880477,77.2371,85,37.139,3049,0.823474109
678,BT,BTN,2014,Bhutan,93.62261995,5704141381,84.19769,85,37.898,3265,1.274802208
679,BW,BWA,1996,Botswana,90.95557528,14785290250,NA,NA,49.83,28,0.585982561
680,BW,BWA,1997,Botswana,108.6044152,15972038821,NA,NA,50.677,NA,NA
681,BW,BWA,1998,Botswana,101.8410393,16087355848,72.56073,NA,51.525,244,0.705786228
682,BW,BWA,1999,Botswana,98.9290812,17642559267,73.51929,NA,52.372,NA,NA
683,BW,BWA,2000,Botswana,91.92472969,17993239686,75.21376,NA,53.219,460,0.66622442
684,BW,BWA,2001,Botswana,87.52506557,18038326042,74.75813,NA,54.062,NA,NA
685,BW,BWA,2002,Botswana,91.83577406,19133167809,75.65077,NA,54.374,676,0.606008172
686,BW,BWA,2003,Botswana,85.83404252,20018248023,76.29318,NA,54.607,892,1.24967134
687,BW,BWA,2004,Botswana,90.99782289,20559906129,77.83446,NA,54.841,1108,0.879445016
688,BW,BWA,2005,Botswana,88.50535206,21496748199,78.52549,140,55.073,1324,1.141266823
689,BW,BWA,2006,Botswana,86.33458892,23294708502,80.53336,140,55.306,1540,0.895547032
690,BW,BWA,2007,Botswana,95.1046388,25223544724,81.37176,140,55.539,1756,0.941658497
691,BW,BWA,2008,Botswana,96.71591034,26798027959,NA,140,55.772,1972,0.98775363
692,BW,BWA,2009,Botswana,86.68605743,24747359732,NA,140,56.004,2188,0.919515193
693,BW,BWA,2010,Botswana,88.14001659,26866632487,NA,152,56.235,2404,1.003334641
694,BW,BWA,2011,Botswana,95.61554201,28491611417,NA,152,56.467,2620,0.979917467
695,BW,BWA,2012,Botswana,100.7703552,29868195815,82.76215,152,56.699,2836,0.918630481
696,BW,BWA,2013,Botswana,108.61883,32652569218,83.91825,152,56.938,3052,0.91186446
697,BW,BWA,2014,Botswana,93.10187938,34096152612,NA,152,57.187,3268,0.799274445
698,BY,BLR,1996,Belarus,96.77485102,55283525445,94.77983,NA,68.308,20,-0.930731416
699,BY,BLR,1997,Belarus,125.5161995,61585847345,94.56678,NA,68.687,NA,NA
700,BY,BLR,1998,Belarus,122.9577514,66759058522,85.92051,NA,69.064,236,-0.633063734
701,BY,BLR,1999,Belarus,120.8351265,69028866512,NA,NA,69.482,NA,NA
702,BY,BLR,2000,Belarus,141.609166,73032540770,NA,NA,69.973,452,-0.503182411
703,BY,BLR,2001,Belarus,137.0449305,76483551805,NA,NA,70.458,NA,NA
704,BY,BLR,2002,Belarus,131.0020583,80342351448,NA,NA,70.939,668,-0.779187381
705,BY,BLR,2003,Belarus,134.1418523,86001018060,NA,NA,71.415,884,-0.704946339
706,BY,BLR,2004,Belarus,142.1365104,95847913543,NA,NA,71.887,1100,-0.922180414
707,BY,BLR,2005,Belarus,118.8843517,1.04858E+11,NA,986.5,72.354,1316,-0.872314155
708,BY,BLR,2006,Belarus,124.2951039,1.15343E+11,NA,986.5,72.816,1532,-0.627905667
709,BY,BLR,2007,Belarus,128.153878,1.25263E+11,NA,986.5,73.273,1748,-0.681611598
710,BY,BLR,2008,Belarus,129.5994785,1.3804E+11,110.76379,986.5,73.726,1964,-0.637760758
711,BY,BLR,2009,Belarus,112.3103385,1.38316E+11,109.52856,900,74.172,2180,-0.640954137
712,BY,BLR,2010,Belarus,120.1393394,1.49023E+11,107.05787,798,74.615,2396,-0.729501784
713,BY,BLR,2011,Belarus,163.336841,1.57284E+11,106.30808,654,75.046,2612,-0.724858105
714,BY,BLR,2012,Belarus,158.0676546,1.60007E+11,107.00487,338,75.467,2828,-0.524866641
715,BY,BLR,2013,Belarus,123.798899,1.61725E+11,106.22801,319,75.877,3044,-0.520021617
716,BY,BLR,2014,Belarus,115.1332093,1.64293E+11,107.0318,183,76.277,3260,-0.320556402
717,BZ,BLZ,1996,Belize,100.2692967,1303298401,NA,NA,47.528,22,-0.014623114
718,BZ,BLZ,1997,Belize,108.4864554,1349502660,NA,NA,47.573,NA,NA
719,BZ,BLZ,1998,Belize,109.5091669,1399986969,NA,NA,47.617,238,-0.125918508
720,BZ,BLZ,1999,Belize,122.4112524,1522911025,64.12162,NA,47.662,NA,NA
721,BZ,BLZ,2000,Belize,126.6416141,1721479771,67.97437,NA,47.663,454,-0.195568055
722,BZ,BLZ,2001,Belize,119.9675713,1807823395,70.59147,NA,47.392,NA,NA
723,BZ,BLZ,2002,Belize,118.6904488,1900357910,NA,NA,47.122,670,-0.244670525
724,BZ,BLZ,2003,Belize,119.1245519,2077647026,76.9528,NA,46.851,886,-0.12683861
725,BZ,BLZ,2004,Belize,109.0750106,2174217874,78.28896,NA,46.58,1102,-0.267151654
726,BZ,BLZ,2005,Belize,117.3553923,2230269402,76.51871,147,46.311,1318,-0.265379786
727,BZ,BLZ,2006,Belize,122.785674,2332451433,76.72533,147,46.041,1534,-0.387274176
728,BZ,BLZ,2007,Belize,122.3099424,2358238693,75.36787,147,45.771,1750,-0.379635036
729,BZ,BLZ,2008,Belize,132.0242179,2434388609,74.84187,147,45.501,1966,-0.336738318
730,BZ,BLZ,2009,Belize,107.8472143,2451751904,74.43972,147,45.232,2182,-0.04063414
731,BZ,BLZ,2010,Belize,115.6843276,2533244977,75.35979,147,44.963,2398,-0.081751071
732,BZ,BLZ,2011,Belize,123.1984802,2586543205,76.03429,147,44.718,2614,-0.260225624
733,BZ,BLZ,2012,Belize,125.3749728,2685471985,78.38365,147,44.496,2830,0.005767961
734,BZ,BLZ,2013,Belize,127.1727952,2726443567,80.16304,147,44.298,3046,0.018098461
735,BZ,BLZ,2014,Belize,NA,2824140624,NA,147,44.124,3262,-0.189475268
736,CA,CAN,1996,Canada,70.47845989,9.58117E+11,104.92936,NA,77.951,36,2.196170568
737,CA,CAN,1997,Canada,74.59351037,9.98869E+11,NA,NA,78.34,NA,NA
738,CA,CAN,1998,Canada,78.20599319,1.0402E+12,105.12161,NA,78.724,252,2.238560438
739,CA,CAN,1999,Canada,80.40295655,1.09219E+12,101.94372,NA,79.103,NA,NA
740,CA,CAN,2000,Canada,83.17567654,1.14814E+12,101.52009,NA,79.478,468,2.230625629
741,CA,CAN,2001,Canada,78.79827146,1.16752E+12,NA,NA,79.81,NA,NA
742,CA,CAN,2002,Canada,76.27804103,1.20024E+12,NA,NA,79.888,684,2.110064507
743,CA,CAN,2003,Canada,70.20764108,1.22335E+12,NA,NA,79.967,900,2.040145159
744,CA,CAN,2004,Canada,70.51096653,1.26174E+12,NA,NA,80.045,1116,1.854112744
745,CA,CAN,2005,Canada,70.02204564,1.30165E+12,101.05685,119,80.122,1332,1.862457871
746,CA,CAN,2006,Canada,68.22299548,1.33578E+12,101.42511,119,80.213,1548,1.95634532
747,CA,CAN,2007,Canada,66.51471997,1.36261E+12,101.67761,119,80.396,1764,1.982661009
748,CA,CAN,2008,Canada,67.2067724,1.37862E+12,102.19685,119,80.578,1980,1.989833117
749,CA,CAN,2009,Canada,58.35270678,1.34124E+12,102.66321,119,80.758,2196,2.083323956
750,CA,CAN,2010,Canada,60.02278144,1.3865E+12,102.39728,131,80.937,2412,2.096807957
751,CA,CAN,2011,Canada,62.32532624,1.42754E+12,103.41133,131,81.115,2628,1.999403477
752,CA,CAN,2012,Canada,62.25816774,1.45499E+12,110.2676,131,81.293,2844,1.925128222
753,CA,CAN,2013,Canada,61.98433908,1.48414E+12,NA,131,81.472,3060,1.874803185
754,CA,CAN,2014,Canada,64.13834137,1.52034E+12,NA,131,81.65,3276,1.817848921
755,CD,COG,1996,Congo,60.31625674,30109246571,NA,NA,33.289,45,-2.057458401
756,CD,COG,1997,Congo,33.75000042,28417996160,NA,NA,33.742,NA,NA
757,CD,COG,1998,Congo,62.67930673,27956444126,NA,NA,34.199,261,-1.899546623
758,CD,COG,1999,Congo,41.17766082,26762664591,NA,NA,34.659,NA,NA
759,CD,COG,2000,Congo,27.01440292,24913116293,NA,NA,35.122,477,-1.566074491
760,CD,COG,2001,Congo,25.04193751,24389897745,NA,NA,35.587,NA,NA
761,CD,COG,2002,Congo,29.31684564,25108854659,NA,NA,36.055,693,-1.259880066
762,CD,COG,2003,Congo,54.03135618,26509381956,NA,NA,36.526,909,-1.406835556
763,CD,COG,2004,Congo,49.33641463,28295683240,NA,NA,37,1125,-1.431121945
764,CD,COG,2005,Congo,43.97480452,30031666177,NA,308,37.478,1341,-1.428542256
765,CD,COG,2006,Congo,44.66484004,31629645445,NA,308,37.961,1557,-1.484902263
766,CD,COG,2007,Congo,86.65569317,33609493565,35.0658,308,38.448,1773,-1.307735085
767,CD,COG,2008,Congo,86.31230347,35701987121,37.74699,308,38.941,1989,-1.166881204
768,CD,COG,2009,Congo,64.27508026,36721300312,39.67306,308,39.437,2205,-1.363468051
769,CD,COG,2010,Congo,91.93622391,39320760557,39.36796,336,39.937,2421,-1.418076754
770,CD,COG,2011,Congo,95.00332926,42019985293,41.37886,336,40.442,2637,-1.396385789
771,CD,COG,2012,Congo,73.46493586,45027716856,41.2837,336,40.95,2853,-1.304381967
772,CD,COG,2013,Congo,75.66650619,48856650252,40.99367,348,41.461,3069,-1.298020959
773,CD,COG,2014,Congo,72.21137009,53276514098,43.50521,340,41.976,3285,-1.287079811
774,CF,CAF,1996,Central African Republic,47.08440503,2771095240,NA,NA,37.312,39,-1.388785481
775,CF,CAF,1997,Central African Republic,55.81850836,2917963361,NA,NA,37.394,NA,NA
776,CF,CAF,1998,Central African Republic,51.04953188,3055107460,NA,NA,37.475,255,-0.997215629
777,CF,CAF,1999,Central African Republic,43.2123439,3165091418,NA,NA,37.557,NA,NA
778,CF,CAF,2000,Central African Republic,45.65978199,3086298047,NA,NA,37.639,471,-1.18768692
